experiment,model,family,algorithm,seed_index,episode_k,instant_regret,cumulative_regret,welfare,source
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,4,17,1.02,17.34,1.9,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,4,18,1.02,18.36,1.9,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,4,19,1.02,19.38,1.9,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,4,20,1.02,20.4,1.9,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,1,0.47,0.47,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,2,1.02,1.49,1.88,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,3,0.9,2.39,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,4,0.9,3.29,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,5,0.47,3.76,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,6,0.9,4.66,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,7,0.9,5.56,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,8,0.5,6.06,2.4,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,9,0.9,6.96,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,10,0.9,7.86,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,11,0.71,8.57,2.19,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,12,0.9,9.47,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,13,0.54,10.01,2.36,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,14,0.9,10.91,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,15,0.9,11.81,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,16,0.9,12.71,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,17,0.9,13.61,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,18,0.9,14.51,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,19,0.9,15.41,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,0,20,0.9,16.31,2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,1,0.42,0.42,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,2,0.82,1.24,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,3,0.82,2.06,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,4,0.82,2.88,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,5,0.82,3.7,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,6,0.82,4.52,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,7,0.82,5.34,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,8,0.82,6.16,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,9,0.82,6.98,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,10,0.82,7.8,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,11,0.82,8.62,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,12,0.82,9.44,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,13,0.82,10.26,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,14,0.82,11.08,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,15,0.82,11.9,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,16,0.82,12.72,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,17,0.82,13.54,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,18,0.82,14.36,2.03,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,19,1.61,15.97,1.24,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,20,0.49,16.46,2.36,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,1,0.62,0.62,2.23,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,2,0.79,1.41,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,3,0.79,2.2,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,4,0.79,2.99,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,5,0.79,3.78,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,6,0.79,4.57,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,7,0.79,5.36,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,8,0.79,6.15,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,9,0.62,6.77,2.23,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,10,0.79,7.56,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,11,0.79,8.35,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,12,0.79,9.14,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,13,0.79,9.93,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,14,0.79,10.72,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,15,0.79,11.51,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,16,0.79,12.3,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,17,0.79,13.09,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,18,0.79,13.88,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,19,0.79,14.67,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,20,0.79,15.46,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,1,0.49,0.49,2.26,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,2,1.53,2.02,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,3,1.53,3.55,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,4,1.53,5.08,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,5,1.53,6.61,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,6,1.53,8.14,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,7,1.53,9.67,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,8,1.53,11.2,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,9,1.53,12.73,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,10,1.53,14.26,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,11,1.53,15.79,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,12,1.53,17.32,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,13,0.29,17.61,2.46,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,14,0.88,18.49,1.87,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,15,1.53,20.02,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,16,1.53,21.55,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,17,1.53,23.08,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,18,1.53,24.61,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,19,1.53,26.14,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,20,1.53,27.67,1.22,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,1,0.79,0.79,2.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,2,0.03,0.82,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,3,0.03,0.85,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,4,0.03,0.88,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,5,0.03,0.91,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,6,0.03,0.94,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,7,0.03,0.97,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,8,0.03,1,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,9,0.03,1.03,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,10,0.03,1.06,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,11,0.03,1.09,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,12,0.03,1.12,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,13,0.03,1.15,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,14,0.03,1.18,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,15,1.32,2.5,1.67,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,16,0.03,2.53,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,17,0.03,2.56,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,18,0.03,2.59,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,19,0.03,2.62,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,20,0.03,2.65,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,1,1.13,1.13,1.85,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,2,0.02,1.15,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,3,0.02,1.17,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,4,0.02,1.19,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,5,0.02,1.21,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,6,0.02,1.23,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,7,1.1,2.33,1.88,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,8,0.58,2.91,2.4,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,9,0.02,2.93,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,10,0.02,2.95,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,11,0.02,2.97,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,12,1.1,4.07,1.88,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,13,0.02,4.09,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,14,0.02,4.11,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
